Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2000-01-19,1455.14,1461.39,1448.68,1455.9,1455.9,[],None,0.059795436664043175,0.43194335169158093,0.5082612116443759,,0,0.18807678602162786,0.18580038075836394,0.1900471295686393,0.18916609830510941
2000-01-20,1455.9,1465.71,1438.54,1445.57,1445.57,['bearish engulfing'],None,0.3801987486198059,0.361059992638937,0.25874125874125703,,0,0.18826101817353214,0.18684807256235827,0.18758248889817927,0.18665883500848288
2000-01-21,1445.57,1453.18,1439.6,1441.36,1441.36,['shooting star'],None,0.3100147275404999,0.5603829160530222,0.12960235640647796,,0,0.18575691537199135,0.18380928128827287,0.18784013378089007,0.18563699778885098
2000-01-24,1441.36,1454.09,1395.42,1401.53,1401.53,['three black crows'],None,0.678881881711267,0.21697630816430974,0.10414181012442332,,0,0.18473636621473222,0.18402997562661425,0.17710168951847147,0.1759695924544238
2000-01-25,1401.53,1414.26,1388.49,1410.03,1410.03,['hammer'],None,0.32984090027163393,0.1641443538998844,0.5060147458284817,,0,0.17508114699059202,0.17437035420228694,0.17541727533244703,0.17803268422802745
2000-01-26,1410.03,1412.73,1400.16,1404.09,1404.09,[],None,0.4725536992840163,0.21479713603819087,0.31264916467779286,,0,0.17714163816320544,0.1739992966883723,0.17825379965436702,0.1765909471532974
2000-01-27,1404.09,1418.86,1370.99,1398.56,1398.56,[],None,0.11552120325882569,0.3085439732609153,0.575934823480259,,0,0.17570171844963794,0.17548595195654013,0.17116370415561757,0.17524872391705884
2000-01-28,1398.56,1398.56,1356.2,1360.16,1360.16,['three black crows'],None,0.9065155807365428,0.0,0.09348441926345717,,0,0.17436118713380827,0.17056277056277055,0.1675688288581714,0.16592840343395557
2000-01-31,1360.16,1394.48,1350.14,1394.46,1394.46,[],None,0.7735678845286427,0.0004510599909783908,0.2259810554803789,1425.5855,0,0.16505261524811948,0.16957328385899814,0.16609587792493788,0.17425358553214418
2000-02-01,1394.46,1412.49,1384.79,1409.28,1409.28,[],None,0.5350180505415131,0.11588447653429715,0.3490974729241898,1423.2885,0,0.17336730315643006,0.17394109158815038,0.1745179488550602,0.17785064671859183
2000-02-02,1409.28,1420.61,1403.49,1409.12,1409.12,[],None,0.009345794392528205,0.6617990654205607,0.3288551401869111,1423.7735,0,0.17695983011856303,0.17591036414565822,0.17906319348401514,0.17781181204991223
2000-02-03,1409.12,1425.78,1398.52,1424.97,1424.97,['bullish engulfing'],None,0.5814380044020595,0.029713866471017817,0.3888481291269227,1424.9165,0,0.17692104440237266,0.17716419901293848,0.17785517926979552,0.18165887141598483
2000-02-04,1424.97,1435.91,1420.63,1424.37,1424.37,[],None,0.03926701570681528,0.7159685863874394,0.2447643979057453,1425.9625,0,0.1807632544124812,0.17962093928480485,0.18322926262520697,0.1815132414084363
2000-02-07,1424.37,1427.15,1413.33,1424.24,1424.24,['doji'],None,0.009406657018804648,0.2011577424023276,0.7894356005788677,1425.1009999999999,0,0.1806178079767673,0.17749645312670523,0.18145491579144377,0.18148168824013414
2000-02-08,1424.24,1441.83,1424.24,1441.72,1441.72,['bullish engulfing'],None,0.9937464468448038,0.006253553155196161,0.0,1424.307,0,0.18058629458236264,0.18105666509027848,0.18410671359368433,0.1857243757933801
2000-02-09,1441.72,1444.55,1411.65,1411.71,1411.71,['bearish engulfing'],None,0.9121580547112497,0.08601823708206502,0.001823708206685279,1422.9645,0,0.1848236340761606,0.18171632289279346,0.18104657295846818,0.1784404482491632
2000-02-10,1411.7,1422.1,1406.43,1416.83,1416.83,[],None,0.3273771537970601,0.33631142310146994,0.33631142310146994,1422.1935,0,0.17754646407594243,0.17627172080953588,0.17977779344172248,0.1796831576469103
2000-02-11,1416.83,1416.83,1378.89,1387.12,1387.12,['bearish engulfing'],None,0.7830785450711695,0.0,0.21692145492883047,1419.0655000000002,0,0.17879003110129615,0.17499363381716318,0.17308388771544345,0.1724720451064676
2000-02-14,1387.12,1394.93,1380.53,1389.94,1389.94,[],None,0.19583333333334346,0.3465277777777762,0.4576388888888803,1415.3049999999998,0,0.17158800842619681,0.1696824184219142,0.17348250810001484,0.17315650614194553
2000-02-15,1389.94,1407.72,1376.25,1402.05,1402.05,['hammer'],None,0.38481093104543657,0.18017159199237584,0.43501747696218757,1412.6505000000002,0,0.1722716066740521,0.17278426522124,0.1724422061207674,0.17609580512763254
2000-02-16,1402.05,1404.55,1385.58,1387.67,1387.67,['bearish engulfing'],None,0.7580390089615109,0.13178703215603566,0.11017395888245347,1409.239,0,0.1752072005682107,0.17201547285580895,0.1747099672110428,0.17260553928005376
2000-02-17,1387.67,1399.88,1380.07,1388.26,1388.26,[],None,0.029782937910142,0.586572438162545,0.38364462392731297,1406.3735000000001,0,0.17172133432560122,0.17088289861399106,0.17337069994336676,0.1727487421208098
2000-02-18,1388.26,1388.59,1345.32,1346.09,1346.09,['bearish engulfing'],None,0.9745782297203626,0.007626531083890164,0.017795239195747218,1401.61,0,0.1718643566540532,0.16814483369105213,0.164924322892234,0.1625133797569435
2000-02-22,1346.09,1358.11,1331.88,1352.17,1352.17,[],None,0.23179565383149842,0.22645825390773444,0.5417460922607672,1399.142,0,0.1616418963306288,0.16075278596286993,0.161657580228429,0.1639890971667682
2000-02-23,1352.17,1370.11,1342.44,1360.69,1360.69,[],None,0.3079147090711973,0.34044091073364285,0.3516443801951598,1396.675,0,0.16311575354586288,0.1636630409739653,0.1642243066071329,0.16605704327395673
2000-02-24,1360.69,1364.8,1329.88,1353.43,1353.43,['hanging man'],None,0.20790378006872917,0.11769759450171587,0.674398625429555,1394.142,0,0.1651810929330001,0.16237525313155562,0.16117145780821993,0.16429492018262
2000-02-25,1353.43,1362.14,1329.15,1333.36,1333.36,[],None,0.6083661715671463,0.2640193998181277,0.1276144286147259,1390.882,0,0.16342119106086206,0.1617301466040962,0.1609940231248436,0.15942359643012302
2000-02-28,1333.36,1360.82,1325.07,1348.05,1348.05,[],None,0.41090909090909244,0.3572027972027967,0.23188811188811087,1390.2765,0,0.15855600778623247,0.16141001855287565,0.16000233338761702,0.16298910444826856
2000-02-29,1348.05,1369.63,1348.05,1366.42,1366.42,[],None,0.8512511584800735,0.14874884151992648,0.0,1388.8745000000001,0,0.16211702135396083,0.16354663077352152,0.1655878799958194,0.16744780984604482
2000-03-01,1366.42,1383.46,1366.42,1379.19,1379.19,['three white soldiers'],None,0.7494131455399067,0.2505868544600934,0.0,1387.37,0,0.16657010639406772,0.1669006996738089,0.17005291442543982,0.1705473018400351
2000-03-02,1379.19,1386.56,1370.35,1381.76,1381.76,['three white soldiers'],None,0.15854410857494944,0.2961135101788984,0.5453423812461521,1386.002,0,0.16966569136751164,0.16765251555167518,0.1710081449811506,0.17117108370570114
2000-03-03,1381.76,1410.88,1381.76,1409.17,1409.17,['three white soldiers'],None,0.9412774725274715,0.058722527472528485,0.0,1385.212,0,0.17028868693381943,0.17355063237416177,0.17378147338844344,0.1778239478838746
2000-03-06,1409.17,1409.74,1384.75,1391.28,1391.28,[],None,0.7158863545418205,0.022809123649457228,0.2613045218087223,1383.5575,0,0.17693316493868222,0.17327415814810773,0.174508226406656,0.17348174649213718
2000-03-07,1391.28,1399.21,1349.99,1355.62,1355.62,[],None,0.7245022348638778,0.1611133685493714,0.11438439658675088,1380.1265,0,0.17259643704714644,0.17072040937587155,0.1660594187434222,0.16482646971017198
2000-03-08,1355.62,1373.79,1346.62,1366.7,1366.7,[],None,0.4078027235922019,0.26094957673904673,0.3312476996687514,1376.3754999999999,0,0.1639520705512177,0.1645555191773679,0.1652403024653699,0.1675157705162341
2000-03-09,1366.7,1401.82,1357.88,1401.69,1401.69,[],None,0.7963131543013233,0.0029585798816541254,0.20072826581702255,1375.8745000000001,0,0.16663798139740088,0.17135338984078477,0.16797717169114704,0.17600842712310347
2000-03-10,1401.69,1413.46,1392.07,1395.07,1395.07,['shooting star'],None,0.3094904160822855,0.5502571294997628,0.14025245441795167,1374.7865,0,0.1751199327067824,0.17417633720154727,0.17628743446462122,0.1744016427064851
2000-03-13,1395.07,1398.39,1364.84,1383.62,1383.62,['hanging man'],None,0.3412816691505211,0.09895678092399839,0.5597615499254806,1374.6115,0,0.17351517369940583,0.1705215419501134,0.16966887771347458,0.1716225367291014
2000-03-14,1383.62,1395.15,1359.15,1359.15,1359.15,['three black crows'],None,0.6797222222222167,0.3202777777777833,0.0,1373.0720000000001,0,0.17073957088453245,0.16973577309711765,0.16828585942797983,0.1656832595879156
2000-03-15,1359.15,1397.99,1356.99,1392.14,1392.14,['bullish engulfing'],None,0.8046341463414637,0.1426829268292661,0.05268292682927029,1372.5765,0,0.16480778041466781,0.17042453344974354,0.167760847214154,0.17369048283629004
2000-03-16,1392.15,1458.47,1392.15,1458.47,1458.47,[],None,1.0,0.0,0.0,1376.1165,0,0.1728073343789316,0.18509221870566409,0.17630687936142966,0.18978988017077544
2000-03-17,1458.47,1477.33,1453.32,1464.47,1464.47,['three white soldiers'],None,0.24989587671803426,0.5356101624323159,0.21449396084964986,1379.927,0,0.18888401373983993,0.18966616949810225,0.19117493358352436,0.1912461802462603
2000-03-20,1464.47,1470.3,1448.49,1456.63,1456.63,['bearish engulfing'],None,0.3594681338835368,0.26730857404859887,0.3732232920678643,1385.4540000000002,0,0.1903384780969788,0.1879612451041022,0.19000094793871944,0.1893432814809601
2000-03-21,1456.63,1493.92,1446.06,1493.87,1493.87,['bullish engulfing'],None,0.7781027998328391,0.0010447137484367272,0.2208524864187241,1392.539,0,0.1884379780036507,0.1936895970509416,0.1894103091981654,0.19838205061613626
2000-03-22,1493.87,1505.08,1487.33,1500.64,1500.64,[],None,0.3814084507042371,0.2501408450704128,0.3684507042253501,1399.5365000000002,0,0.19746535344695926,0.1963961342112602,0.19944144533917976,0.20002524253464174
2000-03-23,1500.64,1532.5,1492.39,1527.35,1527.35,['three white soldiers'],None,0.6659187235103434,0.12839690850162314,0.2056843679880334,1408.2325,1,0.19910647406326437,0.20304606691161312,0.2006713350623088,0.20650820503734188
2000-03-24,1527.35,1552.87,1516.83,1527.46,1527.46,['doji'],buy,0.0030521642619347235,0.705049944506101,0.2918978912319643,1417.9375,1,0.2055812645597942,0.20798622479294746,0.20661175103726373,0.20653490387205917
2000-03-27,1527.46,1534.63,1518.46,1523.86,1523.86,['bearish engulfing'],None,0.2226345083488015,0.44341372912801735,0.33395176252318115,1426.728,1,0.20560792973967512,0.20356263717608256,0.20700794080973414,0.20566112382676818
2000-03-28,1523.86,1527.36,1507.09,1507.73,1507.73,[],sell,0.795757276763685,0.17266896891958575,0.03157375431672919,1433.7935,1,0.20473525112539176,0.20179950768186058,0.2042443348508455,0.20174610379050636
2000-03-29,1507.73,1521.45,1497.45,1508.52,1508.52,[],None,0.03291666666666515,0.5387500000000026,0.4283333333333322,1440.26,1,0.20082516611195012,0.20036620708889616,0.2019012247854378,0.20193784996711187
2000-03-30,1508.52,1517.38,1474.63,1487.92,1487.92,['bearish engulfing'],None,0.4818713450292376,0.20725146198830707,0.3108771929824553,1445.5679999999998,1,0.20101667058564004,0.199379145597633,0.19635456797085218,0.19693788637461376
2000-03-31,1487.92,1519.81,1484.38,1498.58,1498.58,['inverse hammer'],None,0.3008749647191618,0.5992097092859192,0.099915325994919,1450.0385,1,0.19602300962612995,0.19996847223737976,0.19872441476937144,0.19952524617539188
2000-04-03,1498.58,1507.19,1486.96,1505.97,1505.97,['hammer'],buy,0.3652990608007955,0.06030647553139032,0.5743944636678141,1455.7730000000001,1,0.1986071079673133,0.19690785405071118,0.19935151269144116,0.20131892243503077
2000-04-04,1505.98,1526.45,1416.41,1494.73,1494.73,"['bearish engulfing', 'hanging man']",None,0.10223555070883318,0.18602326426753937,0.7117411850236274,1462.7285,1,0.2004009473411179,0.2015788133435192,0.1822035443185658,0.19859078696028912
2000-04-05,1494.73,1506.55,1478.05,1487.37,1487.37,[],sell,0.25824561403509216,0.4147368421052609,0.3270175438596469,1468.7620000000002,1,0.19767382667148253,0.1967526404501194,0.19718583730940967,0.1968043922010276
2000-04-06,1487.37,1511.76,1487.37,1501.34,1501.34,['bullish engulfing'],None,0.5727757277572764,0.42722427224272363,0.0,1473.7445,1,0.1958896837267255,0.19801617616743664,0.19945116778758396,0.20019514421011494
2000-04-07,1501.34,1518.68,1501.34,1516.35,1516.35,[],buy,0.8656286043829219,0.13437139561707814,0.0,1479.8084999999999,1,0.19927616157159717,0.199694423223835,0.20284673289274438,0.20383832156561962
2000-04-10,1516.35,1527.19,1503.35,1504.46,1504.46,[],None,0.49874161073824663,0.4546979865771845,0.04656040268456881,1485.8505,1,0.20291474657170627,0.20175827906920343,0.20333528592505454,0.20095242024936708
2000-04-11,1504.46,1512.8,1486.78,1500.59,1500.59,[],None,0.14873174481168797,0.3205226748654852,0.5307455803228268,1492.9225,1,0.20003248303730942,0.19826839826839823,0.19930776167362232,0.20001310670067932
2000-04-12,1500.59,1509.08,1466.15,1467.17,1467.17,['three black crows'],None,0.7784765897973439,0.1977638015373874,0.02375960866526871,1496.674,1,0.19909435352695481,0.19736621921495864,0.19429340890916566,0.1919015152802285
2000-04-13,1467.17,1477.52,1439.34,1440.51,1440.51,['three black crows'],sell,0.6982713462545845,0.27108433734939474,0.030644316396020714,1495.7759999999998,1,0.1909929870576913,0.18971224853577792,0.1877769378662629,0.18543068861149067
2000-04-14,1440.51,1440.51,1339.4,1356.56,1356.56,['three black crows'],sell,0.8302838492730702,0.0,0.1697161507269298,1490.3805,1,0.18453031709747092,0.18073653703905804,0.16348540052841512,0.16505462338866458
2000-04-17,1356.56,1401.53,1346.5,1401.44,1401.44,[],None,0.8155551517354195,0.0016354715609652587,0.1828093767036153,1487.6209999999999,1,0.16417993663383612,0.17128305867801666,0.16521113512015737,0.17594774795329157
2000-04-18,1401.44,1441.61,1397.81,1441.61,1441.61,[],None,0.9171232876712303,0.0,0.0828767123287697,1485.008,1,0.17505933002523494,0.18100331041507509,0.1776826058106213,0.18569767695866288
2000-04-19,1441.61,1447.69,1424.26,1427.47,1427.47,[],None,0.6034997865983711,0.25949637217243443,0.1370038412291945,1481.3494999999998,1,0.18479696889627967,0.18247783962069677,0.1841115748178864,0.1822656631141035
2000-04-20,1427.47,1435.49,1422.08,1434.54,1434.54,[],None,0.5272184936614387,0.07084265473527514,0.40193885160328613,1476.709,1,0.18136928122795576,0.17951908035941647,0.1835817013798585,0.1839816700363832
2000-04-24,1434.54,1434.54,1407.13,1429.86,1429.86,['hanging man'],None,0.1707406056183907,0.0,0.8292593943816093,1471.8290000000002,1,0.1830831250621177,0.1792886851710381,0.17994793628879566,0.18284575597750494
2000-04-25,1429.86,1477.67,1429.86,1477.44,1477.44,['bullish engulfing'],None,0.995189290943317,0.004810709056683065,0.0,1469.508,1,0.1819486428635494,0.18974862672341666,0.18547271759447184,0.19439421557610018
2000-04-26,1477.44,1482.94,1456.98,1460.99,1460.99,[],None,0.6336671802773506,0.21186440677966073,0.15446841294298866,1467.1709999999998,1,0.19348254521566072,0.19102671371578936,0.192064537612507,0.1904015262024791
2000-04-27,1460.99,1469.21,1434.81,1464.92,1464.92,['hammer'],None,0.11424418604651318,0.12470930232558,0.7610465116279068,1464.991,1,0.18949488876983828,0.1876968969405944,0.18667587058448934,0.19135540275192167
2000-04-28,1464.92,1473.62,1448.15,1452.43,1452.43,['bearish engulfing'],None,0.49038084020416595,0.34157832744404737,0.16804083235178666,1463.2165,1,0.19044756292376425,0.18876641565717192,0.18991830712728394,0.18832387142812065
2000-05-01,1452.43,1481.51,1452.43,1468.25,1468.25,['bullish engulfing'],None,0.5440165061898203,0.45598349381017966,0.0,1461.7,1,0.1874198529536535,0.1906799083269671,0.19095860910653137,0.19216364929381577
2000-05-02,1468.25,1468.25,1445.22,1446.29,1446.29,['bearish engulfing'],None,0.9535388623534548,0.0,0.04646113764654527,1458.716,1,0.1912547906419763,0.1874640765397068,0.18920613778167758,0.18683359101754107
2000-05-03,1446.29,1446.29,1398.36,1415.1,1415.1,[],sell,0.6507406634675571,0.0,0.3492593365324429,1454.7345,0,0.185931451094848,0.1821383098694023,0.1778162894761788,0.17926325779181215
2000-05-04,1415.1,1420.99,1404.94,1409.57,1409.57,['three black crows'],None,0.34454828660436065,0.3669781931464247,0.28847352024921463,1450.8445,0,0.17837066054498774,0.17600252222100962,0.17941563223866672,0.1779210345555736
2000-05-05,1409.57,1436.03,1405.08,1432.63,1432.63,['bullish engulfing'],None,0.745072697899843,0.10985460420031853,0.14507269789983854,1447.409,0,0.17703012922915812,0.17965004183491576,0.1794496608080813,0.18351808117902055
2000-05-08,1432.63,1432.63,1417.05,1424.17,1424.17,[],None,0.5430038510911395,0.0,0.4569961489088606,1442.8,0,0.1826201205750952,0.17882546958177212,0.18235910349303266,0.18146469807258683
2000-05-09,1424.17,1430.28,1401.85,1412.14,1412.14,[],None,0.4231445655997167,0.2149138234259545,0.3619416109743288,1438.184,0,0.1805693258315294,0.17825554464209922,0.17866457309944364,0.17854481642123962
2000-05-10,1412.14,1412.14,1375.14,1383.05,1383.05,['three black crows'],None,0.7862162162162202,0.0,0.21378378378377985,1432.3070000000002,0,0.17765312479546597,0.17385620915032682,0.1721724081775514,0.17148418822193037
2000-05-11,1383.05,1410.26,1383.05,1407.81,1407.81,[],None,0.9099595736861432,0.09004042631385675,0.0,1429.339,0,0.17060139677060426,0.1734002691985885,0.1740950223494783,0.177493853200098
2000-05-12,1407.81,1430.13,1407.81,1420.96,1420.96,[],None,0.5891577060931897,0.41084229390681026,0.0,1428.3615000000002,0,0.17660348635106404,0.1782191664544606,0.1801132179116667,0.1806855775322024
2000-05-15,1420.96,1452.39,1416.54,1452.36,1452.36,['three white soldiers'],None,0.8758716875871616,0.0008368200836875864,0.12329149232915079,1433.1515,0,0.17979118740046007,0.18361768950004245,0.18223514227587936,0.1883068812605733
2000-05-16,1452.36,1470.4,1450.76,1466.04,1466.04,['three white soldiers'],None,0.696537678207739,0.22199592668024976,0.08146639511201124,1436.3815,0,0.18740288420282014,0.1879854972291947,0.19055269688565676,0.19162724543267887
2000-05-17,1466.04,1466.04,1441.67,1447.8,1447.8,['bearish engulfing'],None,0.7484612228149401,0.0,0.2515387771850599,1436.691,0,0.19071906293709678,0.18692810457516337,0.18834327048580649,0.18720009320320477
2000-05-18,1447.8,1458.04,1436.59,1437.21,1437.21,[],None,0.4937062937062888,0.4773892773892768,0.028904428904434357,1437.178,0,0.1862974912913946,0.1849879345677665,0.18710851953847538,0.184629723569974
2000-05-19,1437.21,1437.21,1401.74,1406.95,1406.95,['three black crows'],None,0.8531153087115864,0.0,0.14688469128841367,1435.7984999999999,0,0.1837303617010445,0.17993621691100684,0.17863783636633215,0.1772851168559452
2000-05-22,1406.95,1410.55,1368.73,1400.72,1400.72,"['three black crows', 'hanging man']",None,0.14897178383548607,0.08608321377331216,0.7649450023912018,1434.3415,0,0.17639501312654082,0.1734706003613566,0.17061438582078128,0.17577299194423338
2000-05-23,1400.72,1403.77,1373.43,1373.86,1373.86,['three black crows'],None,0.8852999340804285,0.10052735662491637,0.014172709294655157,1429.1625,0,0.1748847943023783,0.17182630628008774,0.17175677350827265,0.16925362193964602
2000-05-24,1373.86,1401.75,1361.09,1399.05,1399.05,[],None,0.6195277914412199,0.06640432857845648,0.31406787998032354,1426.0655000000002,0,0.16837364219691986,0.17133641335322006,0.16875739817558258,0.17536765508989008
2000-05-25,1399.05,1411.65,1373.93,1381.52,1381.52,[],None,0.4647401908801686,0.33404029692471177,0.20121951219511963,1421.8955,0,0.17447996838964125,0.17373737373737372,0.17187830411332491,0.17111283170268174
2000-05-26,1381.52,1391.42,1369.75,1378.02,1378.02,[],None,0.16151361329026248,0.45685279187817524,0.38163359483156223,1418.175,0,0.17023050835953385,0.1688311688311688,0.17086230825508794,0.17026332332531555
2000-05-30,1378.02,1422.45,1378.02,1422.45,1422.45,['bullish engulfing'],None,1.0,0.0,0.0,1415.885,0,0.16938207081786955,0.17635660324735955,0.17287242446265247,0.18104722538428117
2000-05-31,1422.44,1434.49,1415.5,1420.6,1420.6,[],None,0.09689310163244574,0.6345444971037361,0.26856240126381814,1414.6005,0,0.18014995527522099,0.17927655910849186,0.18198235861737064,0.18059819952767328
2000-06-01,1420.6,1448.81,1420.6,1448.81,1448.81,['bullish engulfing'],None,1.0,0.0,0.0,1416.286,0,0.1797039195390317,0.1827494634217323,0.18322197078890376,0.18744523704924473
2000-06-02,1448.81,1483.23,1448.81,1477.26,1477.26,[],None,0.8265543288785585,0.17344567112144144,0.0,1419.6705,0,0.18654232612484634,0.19109704487855747,0.19007872752595287,0.19435052657383559
2000-06-05,1477.26,1477.28,1464.68,1467.63,1467.63,[],None,0.7642857142857105,0.001587301587300155,0.23412698412698943,1421.4205,0,0.1934389112849465,0.189654043435556,0.19393610893031196,0.19201316495268236
2000-06-06,1467.63,1471.36,1454.74,1457.84,1457.84,[],None,0.5890493381468265,0.2244283995186411,0.18652226233453245,1423.104,0,0.19110449599173862,0.18821831763008232,0.19152008050187283,0.1896369686628495
2000-06-07,1457.84,1474.64,1455.06,1471.36,1471.36,['bullish engulfing'],None,0.6905005107252234,0.16751787538305282,0.14198161389172373,1426.065,0,0.18873129498234031,0.18901378733311505,0.19159786008910626,0.19291849816627546
2000-06-08,1471.36,1475.65,1456.49,1461.67,1461.67,[],None,0.5057411273486319,0.22390396659708625,0.2703549060542819,1429.9959999999999,0,0.1920086880004266,0.18925873379654892,0.19194543761955576,0.19056657354436737
2000-06-09,1461.67,1472.67,1454.96,1456.95,1456.95,['shooting star'],None,0.2665160926030501,0.621118012422359,0.11236589497459092,1432.453,1,0.18965972806364734,0.18853602046879356,0.19157355396809586,0.18942095081831925
2000-06-12,1456.95,1462.93,1445.99,1446.0,1446.0,['three black crows'],sell,0.6463990554899652,0.3530106257378984,0.0005903187721364152,1433.705,1,0.18851554943603144,0.18617386348478784,0.1893932949134581,0.1867632031805593
2000-06-13,1446.0,1470.42,1442.38,1469.44,1469.44,['bullish engulfing'],None,0.8359486447931557,0.03495007132667687,0.12910128388016745,1434.559,1,0.18586115198425296,0.1879903476542132,0.18851584394498075,0.19245248214212032
2000-06-14,1469.44,1483.62,1467.71,1470.54,1470.54,[],buy,0.06913890634820359,0.8221244500314298,0.10873664362036668,1434.784,0,0.1915432594061422,0.19119162816641802,0.19467258439692872,0.19271947048929253
2000-06-15,1470.54,1482.04,1464.62,1478.73,1478.73,[],None,0.4701492537313445,0.19001148105625326,0.3398392652124023,1436.3305,0,0.19180991120495094,0.1908084445899572,0.19392152525770565,0.1947073200923294
2000-06-16,1478.73,1480.77,1460.42,1464.46,1464.46,['bearish engulfing'],None,0.7012285012285034,0.10024570024569891,0.19852579852579763,1437.6929999999998,0,0.19379525505244555,0.19050044260128293,0.19290066817526666,0.19124375307946787
2000-06-19,1464.46,1488.93,1459.05,1486.0,1486.0,['bullish engulfing'],None,0.7208835341365424,0.09805890227577152,0.18105756358768615,1441.6455,1,0.19033605398971692,0.19247941600882776,0.19256767431742336,0.19647187035045857
2000-06-20,1486.0,1487.32,1470.18,1475.95,1475.95,[],None,0.5863477246207718,0.07701283547257562,0.33663943990665257,1445.407,1,0.19555758103184545,0.1920889567948391,0.19527294558588695,0.19403256772402142
2000-06-21,1475.95,1482.19,1468.0,1479.13,1479.13,[],None,0.22410147991543702,0.21564482029597842,0.5602536997885845,1450.6705,1,0.19312135323363788,0.19084482277759587,0.19474307214785905,0.1948044067640284
2000-06-22,1479.13,1479.13,1448.03,1452.18,1452.18,['bearish engulfing'],None,0.8665594855305443,0.0,0.1334405144694557,1453.327,1,0.1938922193429215,0.1901027077497666,0.18988913978207136,0.18826319225830876
2000-06-23,1452.18,1459.94,1438.31,1441.48,1441.48,[],sell,0.4946833102172904,0.3587609801202012,0.14655570966250842,1456.325,1,0.18735925027210604,0.18544872494452327,0.1875265848198552,0.1856661237903607
2000-06-26,1441.48,1459.66,1441.48,1455.31,1455.31,['bullish engulfing'],None,0.7607260726072541,0.23927392739274594,0.0,1460.1895,1,0.184765455501875,0.18538081899426437,0.1882970888558866,0.18902289546435339
2000-06-27,1455.31,1463.35,1450.55,1450.55,1450.55,['shooting star'],None,0.3718750000000006,0.6281249999999994,0.0,1461.5945,1,0.1881179958450801,0.18627572241017618,0.19050165403153477,0.18786756407113533
2000-06-28,1450.55,1467.63,1450.55,1454.82,1454.82,['inverse hammer'],None,0.24999999999999667,0.7500000000000033,0.0,1463.3055,1,0.18696412078841662,0.18731371336413352,0.19050165403153477,0.1889039642915221
2000-06-29,1454.82,1455.14,1434.63,1442.39,1442.39,['bearish engulfing'],None,0.6060458313017962,0.015602145294986049,0.37835202340321766,1462.9845,1,0.18799921458924712,0.1842846229400851,0.18663211956667056,0.18588699596847594
2000-06-30,1442.39,1454.68,1438.71,1454.6,1454.6,[],None,0.7645585472761295,0.005009392611155571,0.23043206011271491,1461.8515,1,0.18498604926270779,0.18417306316465978,0.18762380930389702,0.18885056662208763
2000-07-03,1454.6,1469.58,1450.85,1469.54,1469.54,[],None,0.7976508275493881,0.002135611318738045,0.2002135611318738,1461.947,1,0.18794588422948533,0.1877866298034365,0.19057457239456613,0.19247675381004506
2000-07-05,1469.54,1469.54,1442.45,1446.23,1446.23,['bearish engulfing'],None,0.8604651162790704,0.0,0.13953488372092965,1461.3664999999999,1,0.19156750047876114,0.1877769289533995,0.18853285822968804,0.18681902801678626
