Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2014-10-13,377.92099,397.226013,368.897003,390.414001,390.414001,[],None,0.44099709096787887,0.24046064440656517,0.31854226462555596,371.147351,0,0.0027574369558229874,0.002522425876630801,0.002773747067413516,0.0029121438566648713
2014-10-14,391.691986,411.697998,391.324005,400.869995,400.869995,[],None,0.4504766934984241,0.5314619966738957,0.01806130982768014,370.0306014,0,0.002946333086357353,0.0027192209788290357,0.0030888986655793747,0.003055562511933559
2014-10-15,400.954987,402.22699,388.765991,394.77301,394.77301,[],None,0.45925098129789704,0.09449543826576187,0.4462535804363411,369.19055165,0,0.003073393252959388,0.002590430907026149,0.0030529526126815937,0.002971933792378693
2014-10-16,394.518005,398.807007,373.070007,382.556,382.556,[],None,0.46477852896608085,0.16664731709212333,0.3685741539417958,368.09710225,0,0.002985097461419011,0.0025439247847491263,0.002832387490228501,0.0028043603272825865
2014-10-17,382.756012,385.477997,375.389008,383.757996,383.757996,['doji'],None,0.09931460922397581,0.1704829889298145,0.7302024018462097,367.3090026,0,0.0028237587343529157,0.00236267225545537,0.002864974853947389,0.0028208473920186927
2014-10-18,383.976013,395.15799,378.971008,391.441986,391.441986,[],None,0.46123316872780623,0.22956743882213484,0.3091993924500589,368.0220519,0,0.002840493433001297,0.002494304178216014,0.0029153102944414013,0.002926244115935906
2014-10-19,391.253998,393.938995,386.457001,389.54599,389.54599,['doji'],None,0.2282824605312447,0.35886115385817713,0.4128563856105782,368.72600090000003,0,0.0029403252247313326,0.002477727858823468,0.00302050592682278,0.002900237865672679
2014-10-20,389.230988,390.084015,378.252014,382.845001,382.845001,[],None,0.5397216413352208,0.0720949060095578,0.38818345265522136,368.52105094999996,0,0.0029125756878763125,0.0024253064955431615,0.0029052067546026096,0.0028083243822343497
2014-10-21,382.42099,392.645996,380.834015,386.475006,386.475006,['inverse hammer'],None,0.3432122012387244,0.5224348058128451,0.1343529929484305,368.66405175,0,0.0028191632527011976,0.0024601452072143624,0.002941489880702828,0.0028581150033573735
2014-10-22,386.118011,388.575989,382.248993,383.15799,383.15799,['doji'],None,0.46783987219211715,0.3884905253614773,0.14366960244640556,369.0683517,0,0.0028698751228814147,0.0024047998317518705,0.0029613736163028666,0.0028126174663250527
2014-10-23,382.962006,385.048004,356.446991,358.416992,358.416992,[],None,0.8581868761081998,0.07293440970080396,0.06887871419099632,369.01360164999994,0,0.0028265843447527216,0.0023568250605902888,0.0025987954096313433,0.002473259901356551
2014-10-24,358.591003,364.345001,353.304993,358.345001,358.345001,['doji'],None,0.022282773708132805,0.5211950933368911,0.4565221329549761,370.48755185,0,0.0024922883966643342,0.0020752984012415284,0.002554643021758282,0.002472272443596778
2014-10-25,358.610992,359.860992,342.877014,347.270996,347.270996,[],None,0.6676878644096196,0.07359877644683697,0.2587133591435435,371.82560115,0,0.0024925625848750666,0.0020143232821122027,0.002408105635821007,0.0023203768987505673
2014-10-26,347.487,359.221008,343.931,354.70401,354.70401,[],None,0.47200825532595925,0.29542155896844535,0.23257018570559546,373.05685115,0,0.0023399752887277706,0.002005620556350309,0.002422916593270623,0.0024223311340411872
2014-10-27,354.777008,358.631989,349.80899,352.989014,352.989014,['doji'],None,0.20265150205729704,0.4369241116314261,0.3604243863112769,373.89695125,0,0.0024399719994061104,0.0019976108704432474,0.0025055160393536494,0.00239880755320218
2014-10-28,353.214996,359.984009,352.678986,357.618011,357.618011,[],None,0.6027380064374932,0.32388645456694504,0.07337553899556178,374.1308517,0,0.0024185459513084815,0.002015996110206422,0.0025458461657847094,0.0024623007538469763
2014-10-29,357.088989,357.833008,335.342987,335.591003,335.591003,[],None,0.9558899922770198,0.03308218342703992,0.011027824295940264,372.6591018,0,0.0024716853384245054,0.0019867460479914938,0.0023022350138950484,0.0021601693766720655
2014-10-30,335.709015,350.912994,335.071991,345.304993,345.304993,[],None,0.6057683342399469,0.3540180504984439,0.04021361526160917,371.84625085000005,0,0.002178417200119525,0.0018926452827997646,0.0022984268890954636,0.0022934104040763918
2014-10-31,345.009003,348.045013,337.141998,338.321014,338.321014,[],None,0.6134073006411555,0.27845600505914936,0.10813669429969527,370.647351,0,0.0023059847157310344,0.001853645476346289,0.002327515307345237,0.0021976153150007143
2014-11-01,338.649994,340.528992,321.054993,325.748993,325.748993,[],None,0.6624731263465719,0.09648752677865624,0.24103934687477194,368.0073501,0,0.002218758476312098,0.0017514399999849547,0.002101455429370813,0.0020251723750153157
2014-11-02,326.075012,329.049988,320.626007,325.891998,325.891998,['doji'],None,0.021725357642665016,0.35315559234998045,0.6251190500073546,364.78124994999996,0,0.0020462680158298435,0.0015953444978604042,0.0020954271772000246,0.002027133889606535
2014-11-03,325.569,334.002014,325.480988,327.553986,327.553986,"['inverse hammer', 'doji']",None,0.23295152485158524,0.7567196720207172,0.010328803127697593,361.11544949999995,0,0.0020393270720663018,0.001662683875475729,0.0021636509648117115,0.002049930391214387
2014-11-04,327.161011,331.766998,325.076996,330.492004,330.492004,['doji'],None,0.49790612917605087,0.19058200580507956,0.31151186501886957,357.9013992,0,0.0020611646150928294,0.0016322913479727861,0.002157973936538106,0.0020902294379348805
2014-11-05,330.683014,343.368988,330.683014,339.485992,339.485992,[],None,0.6939142394584763,0.3060857605415237,0.0,355.7478988,0,0.0021094757712670407,0.0017900592566427375,0.0022367515427489837,0.002213594625832148
2014-11-06,339.458008,352.966003,338.424011,349.290009,349.290009,[],None,0.6761110169775912,0.2527847629128117,0.07110422010959708,354.02449945,0,0.0022298419678778206,0.0019205628156032392,0.002345530575093436,0.0023480705000887077
2014-11-07,349.817993,352.731995,341.776001,342.415009,342.415009,[],None,0.6757017209027333,0.26597331104781446,0.058324968049452315,351.5731506,0,0.0023719494144919992,0.0019173806931594142,0.002392633839521557,0.002253770211185307
2014-11-08,342.153992,347.032013,342.153992,345.488007,345.488007,['doji'],None,0.6834769674013237,0.3165230325986763,0.0,349.37025144999996,0,0.002266822658714022,0.0018398703488481053,0.002397945493203235,0.002295920698341609
2014-11-09,345.376007,363.626007,344.255005,363.264008,363.264008,[],None,0.9234422153278361,0.018687675526543497,0.05787010914562039,348.3912018,0,0.0023110188930331433,0.0020655212699281717,0.0024274696179488087,0.002539743539046646
2014-11-10,362.265015,374.81601,357.561005,366.924011,366.924011,[],None,0.2700083830749401,0.4573744835194198,0.2726171334056401,347.41365205,0,0.002542684653430135,0.0022176868356044467,0.0026144499002529226,0.002589945624906619
2014-11-11,365.856995,371.309998,363.734985,367.695007,367.695007,['doji'],None,0.24264143177047867,0.4772257156522406,0.28013285257728077,346.6405029,0,0.0025919556809547114,0.0021700108609646,0.002701208695032717,0.002600520918803836
2014-11-12,367.984985,429.717987,367.984985,423.561005,423.561005,[],None,0.9002643351120366,0.09973566488796334,0.0,349.89770355,0,0.0026211452237311253,0.0029642630775367175,0.00276093109092874,0.0033668016098986416
2014-11-13,427.27301,457.092987,401.122986,420.734985,420.734985,[],None,0.11681302274766814,0.5327850003075757,0.35040197694475617,353.01720274999997,0,0.003434396386502846,0.003336517880362778,0.0032265971650286937,0.003328038773179109
2014-11-14,418.416992,419.252014,384.789001,397.817993,397.817993,[],None,0.5977132353459634,0.02422951237606477,0.37805725227797177,355.5445526,0,0.0033129187873413408,0.00282194312445917,0.0029970666429746467,0.003013700014430466
2014-11-15,399.649994,405.528015,371.007996,376.132996,376.132996,[],None,0.681256809273483,0.17027861427306837,0.14846457645344868,356.6160019,0,0.0030554927228833907,0.002635319396907387,0.002803411434396983,0.002716259798871285
2014-11-16,374.730011,390.799011,374.60199,387.881989,387.881989,[],None,0.8119998115702869,0.18009620411062197,0.007903984319091126,358.36065065,0,0.0027136664409149578,0.002435029260657369,0.0028539154185183786,0.0028774137529402346
2014-11-17,388.348999,410.199005,377.502014,387.40799,387.40799,['doji'],None,0.02877968189794613,0.6682573940825316,0.30296292401952224,359.8501496,0,0.0029004774845746866,0.0026988371489239165,0.0028946675082680176,0.0028709121903744282
2014-11-18,387.785004,392.402008,371.117004,375.197998,375.197998,[],None,0.5913555853689303,0.21691346640104014,0.1917309482300296,361.83049935,0,0.002892741190617392,0.0024568273732478987,0.002804943250616238,0.002703434987013234
2014-11-19,373.895996,386.480988,373.895996,380.554993,380.554993,[],None,0.5291220685718354,0.47087793142816464,0.0,363.59299935,0,0.002702226294805873,0.0023763112770787973,0.002843994558949386,0.0027769137035447357
2014-11-20,380.307007,382.024994,356.781006,357.839996,357.839996,[],None,0.8899945206755768,0.06805529300679408,0.041950186317629146,364.56894845,0,0.0027901658433115337,0.002315717115695633,0.002603489098117275,0.002465345590157117
2014-11-21,357.878998,357.878998,344.112,350.847992,350.847992,[],None,0.5107145363135847,0.0,0.48928546368641535,365.8238984,0,0.0024825218562179404,0.0019873714360602417,0.0024254600647193717,0.0023694404269260293
2014-11-22,351.604004,364.841003,350.877991,352.920013,352.920013,['doji'],None,0.09424965043358904,0.8537549061764055,0.05199544339000544,367.17529915,1,0.0023964480467617206,0.0020820432095232204,0.002520537992514884,0.002397861107495326
2014-11-23,353.174988,370.845001,353.174988,367.572998,367.572998,[],None,0.814827357512412,0.18517264248758805,0.0,369.17624975,1,0.0024179971633783693,0.002163687669492465,0.0025528161487986425,0.0025988473938658263
2014-11-24,366.947998,387.209015,366.669006,376.901001,376.901001,[],None,0.4845666328578544,0.5018505103868268,0.01358285675531884,371.49669959999994,1,0.0026069209198598263,0.002386211242278324,0.00274243852179254,0.002726794066999177
2014-11-25,376.885986,394.700989,374.783997,375.347992,375.347992,['doji'],None,0.07722019469606789,0.8944625272731944,0.02831727803073764,373.2897996,1,0.0027432398526731796,0.002488089719142177,0.002856473040661872,0.002705492365563602
2014-11-26,376.019012,377.697998,365.81601,368.369995,368.369995,[],None,0.6437489248432141,0.1413051418668334,0.2149459332899525,374.24379889999994,1,0.0027313476094488038,0.002256877114131828,0.00273045194183731,0.0026097793280265747
2014-11-27,370.502014,373.992004,368.282013,369.670013,369.670013,['doji'],None,0.1457096867578234,0.6112076183657791,0.24308269487639758,375.60654910000005,1,0.002655671196910028,0.0022064817144699265,0.0027651050259424347,0.0026276109022781552
2014-11-28,369.373993,382.838013,358.454987,376.446991,376.446991,[],None,0.29007876216840556,0.26210946910362853,0.4478117687279659,377.1544983,1,0.002640198183769838,0.0023267728317701115,0.002627012428941845,0.0027205666816660814
2014-11-29,376.152008,387.601013,372.144989,375.490997,375.490997,['doji'],None,0.04276720843601368,0.7407471028771688,0.21648568868681756,377.76584775000003,1,0.0027331719095776076,0.0023915417678746055,0.0028193888334739257,0.0027074538801548204
2014-11-30,375.51001,382.527008,373.30899,378.046997,378.046997,['doji'],None,0.27522044326664863,0.48600588543003853,0.23877367130331284,378.32199705,1,0.0027243656519902264,0.0023225436772512835,0.002835745757837541,0.002742513013018398
2014-12-01,378.248993,383.661987,376.669006,379.244995,379.244995,['doji'],None,0.14242881540791183,0.6316322037769018,0.22593898081518643,378.89949644999996,1,0.0027619361581685303,0.002337977517757465,0.0028829618062537698,0.0027589452395646807
2014-12-02,379.25,384.037994,377.863007,381.315002,381.315002,['doji'],None,0.33441398338166184,0.44097129273308816,0.22461472388525,376.7871963,1,0.002775666926003901,0.0023430905921555008,0.002899740300470769,0.00278733829529298
2014-12-03,381.721985,383.026001,374.346008,375.01001,375.01001,[],None,0.7732696328211297,0.1502323792196591,0.07649798795921116,374.50094755,1,0.0028095750326680084,0.00232932915819472,0.002850318275378083,0.0027008564673462712
2014-12-04,375.717987,378.654999,367.759003,369.604004,369.604004,[],None,0.5611219938039659,0.26954965842498385,0.16932834777105032,373.09024809999994,1,0.0027272184631115235,0.0022698907476865074,0.002757755517641828,0.002626705496057032
2014-12-05,369.441986,379.191986,365.756012,376.854004,376.854004,[],None,0.5516546846547928,0.17400911910070777,0.27433619624449934,373.1262985,1,0.0026411308406817584,0.002277192884300394,0.0027296088302351993,0.0027261494370824364
2014-12-06,376.756989,378.447998,370.945007,374.785004,374.785004,['doji'],None,0.2628265181179024,0.22537798592588026,0.5117954959562173,372.47144925,1,0.0027414704066468687,0.00226707587585309,0.00280252629228049,0.002697770193774635
2014-12-07,374.835999,376.291992,373.274994,375.095001,375.095001,['doji'],None,0.0858475875688381,0.39674902005237267,0.5174033923787892,371.8557998,1,0.002715120273526853,0.0022377577539016086,0.0028352680348796865,0.0027020222383796083
2014-12-08,374.964996,376.028992,361.885986,361.908997,361.908997,[],None,0.9231417281446372,0.0752312485761535,0.001627023279209297,371.19134975,1,0.0027168897195531633,0.002234181388124687,0.002675225953788164,0.0025211576584986775
2014-12-09,361.894989,363.066986,344.950989,352.218994,352.218994,[],None,0.5341133032865927,0.06469403809240952,0.40119265862099773,369.7745498,1,0.0025376090234904337,0.002057919507293263,0.0024372498137100553,0.0023882456465168862
2014-12-10,352.204987,352.384003,346.36499,346.36499,346.36499,[],None,0.9702582466593793,0.029741753340620663,0.0,369.2007995,1,0.002404691703445445,0.0019126485765075408,0.002457119820185202,0.002307949752925372
2014-12-11,344.339996,361.356995,338.763,350.506012,350.506012,[],None,0.27290507942486536,0.4802595999512252,0.24683532062390942,369.1837005,1,0.0022968079769097893,0.002034666452953926,0.002350294159861059,0.0023647496905188753
2014-12-12,350.833008,352.983002,349.290985,352.541992,352.541992,['doji'],None,0.46288627598409676,0.11944961250178511,0.41766411151411814,369.16479945000003,1,0.002385872329431074,0.0019207939739372395,0.0024982368629569156,0.0023926760181118274
2014-12-13,352.381012,352.381012,346.588013,347.376007,347.376007,[],None,0.8639747736880284,0.0,0.13602522631197156,368.15494989999996,0,0.0024071062304249972,0.0019126079038457961,0.0024602538126322414,0.00232181727222519
2014-12-14,346.72699,353.31601,345.417999,351.631989,351.631989,[],None,0.621042310526027,0.21322089827426557,0.1657367911997074,366.8914993,0,0.002329550265863235,0.001925322332928271,0.0024438123916176798,0.0023801940478132143
2014-12-15,351.360992,351.815002,344.93399,345.345001,345.345001,[],None,0.8742886947443177,0.0659801203660134,0.05973118488966892,365.39134975,0,0.00239311466212684,0.0019049111023499944,0.0024370109381787997,0.0022939591700339847
2014-12-16,345.673004,345.859009,327.062012,327.062012,327.062012,[],None,0.9901045363788683,0.009895463621131743,0.0,363.32595060000006,0,0.0023150927874762404,0.0018239194311226552,0.0021858680333409143,0.002043182276256865
2014-12-17,326.855011,333.95401,315.152008,319.776001,319.776001,[],None,0.3765029915431345,0.3775661230117946,0.24593088544507094,360.83125,0,0.0020569672269051113,0.0016620311003321727,0.002018504745338276,0.0019432443937472872
2014-12-18,319.785004,323.709015,304.231995,311.395996,311.395996,[],None,0.43071311730439116,0.20146875651408683,0.367818126181522,357.57870025,0,0.001959988260013329,0.0015227160832114806,0.0018650531360263419,0.0018283008457455501
2014-12-19,311.178986,318.53299,306.769012,317.842987,317.842987,[],None,0.5664751328164657,0.05865388391579699,0.3748709832677374,354.69629975,0,0.0018419398995672795,0.0014523306890270862,0.0019007041321837397,0.0019167303895793858
2014-12-20,317.618988,330.325012,316.044006,329.955994,329.955994,[],None,0.8638751359673108,0.025839776273466997,0.11028508775922216,352.2917496,0,0.0019302771163113388,0.001612682719146925,0.0020310393942075604,0.002082877307337773
2014-12-21,329.542999,329.628998,318.903015,320.842987,320.842987,[],None,0.8111155872613243,0.008017819905179312,0.18086659283349638,349.3716492,0,0.002093838236970238,0.0016032180778927088,0.002071215127705982,0.001957879606555415
2014-12-22,321.067993,334.117004,320.424988,331.885986,331.885986,[],None,0.7900949721355849,0.16294298808882504,0.04696203977559005,346.9001984,0,0.0019775869622145462,0.001664247549622834,0.002092602392188113,0.0021093498605277736
2014-12-23,332.016998,336.286987,329.60199,334.571991,334.571991,['doji'],None,0.38219807727662714,0.2565440193914795,0.3612579033318933,344.87829745,0,0.002127773969581436,0.0016937557356977526,0.0022215606384428416,0.002146192194709007
2014-12-24,334.38501,334.740997,321.356995,322.533997,322.533997,[],None,0.8854610900386906,0.02659794880484703,0.0879409611564624,342.5247971,0,0.002160255883297695,0.001672732824186481,0.002105699260666199,0.0019810741856882935
2014-12-25,322.286011,322.670013,316.958008,319.007996,319.007996,['doji'],None,0.5738816755237427,0.06722718204903726,0.3588911424272201,339.6324967,0,0.0019942944601414356,0.0015085873714435934,0.0020438832505119743,0.0019327101256193945
2014-12-26,319.152008,331.424011,316.627014,327.924011,327.924011,[],None,0.5928231924355979,0.23653448061116672,0.17064232695323542,337.28944705000004,0,0.0019513054824536135,0.001627627291057465,0.002039232014110277,0.002055005804218239
2014-12-27,327.583008,328.911011,312.630005,315.863007,315.863007,[],None,0.7198572987443178,0.08156762548947943,0.1985750757662027,334.32784735,0,0.0020669531288936556,0.0015934546401167567,0.001983064730840168,0.0018895721807033199
2014-12-28,316.160004,320.028015,311.078003,317.239014,317.239014,['doji'],None,0.12055961489213506,0.3116198056494223,0.5678205794584426,332.0943482,0,0.0019102642986392154,0.0014726605606835263,0.0019612554889871284,0.0019084460509044983
2014-12-29,317.700989,320.266998,312.307007,312.670013,312.670013,[],None,0.6320328754140562,0.32236330417961623,0.045603820406327635,330.11689915,0,0.0019314019203269636,0.001475910334913436,0.0019785258568567267,0.0018457757797336002
2014-12-30,312.718994,314.80899,309.372986,310.737,310.737,['doji'],None,0.3646049561405763,0.3844728591075351,0.2509221847518886,328.33549965000003,0,0.0018630641197901281,0.0014016904374937805,0.0019372960300969052,0.0018192617892821054
2014-12-31,310.914001,320.192993,310.210999,320.192993,320.192993,[],None,0.92957298912422,0.0,0.07042701087577997,326.8198487,0,0.001838305112283219,0.0014749039890985267,0.001949072064015026,0.0019489640251757093
2015-01-01,320.434998,320.434998,314.002991,314.248993,314.248993,[],None,0.9617534620220445,0.0,0.03824653797795554,324.90519875,0,0.001968904198371785,0.0014781948575389985,0.0020023583810640966,0.0018674337099405364
2015-01-02,314.07901,315.838989,313.565002,315.032013,315.032013,['doji'],None,0.4190890273339336,0.35487274113704614,0.22603823152902025,323.28799905,0,0.0018817193978734868,0.0014156967233259652,0.0019962036157803076,0.0018781739298993935
2015-01-03,314.846008,315.149994,281.082001,281.082001,281.082001,[],None,0.9910770792984486,0.008922920701551422,0.0,319.76049965,0,0.001892240274818597,0.0014063275288831107,0.001539741816812564,0.0014125017931904613
2015-01-04,281.145996,287.230011,257.612,264.195007,264.195007,[],None,0.572320301994623,0.20541605579118638,0.22226364221419054,315.70299995,0,0.0014299787313716544,0.001026661857044865,0.0012099336541297285,0.0011808729331308264
2015-01-05,265.084015,278.341003,265.084015,274.473999,274.473999,[],None,0.7083044806256131,0.2916955193743869,0.0,313.07359929999996,0,0.0012096572630031725,0.0009057860243376768,0.0013149328630640863,0.0013218637571651161
2015-01-06,274.610992,287.553009,272.696014,286.188995,286.188995,[],None,0.7792964189595527,0.09180954829694692,0.12889403274350036,311.39424900000006,0,0.0013403383764818123,0.0010310540965627907,0.001421899173143646,0.0014825513945908877
2015-01-07,286.076996,298.753998,283.07901,294.337006,294.337006,[],None,0.5269547893752737,0.2817859892460548,0.1912592213786714,310.54129950000004,0,0.0014976170357953104,0.0011833690537007592,0.0015678044431904283,0.001594312818778245
2015-01-08,294.13501,294.13501,282.174988,283.348999,283.348999,[],None,0.9018387257147182,0.0,0.09816127428528171,308.8166001,0,0.0016081484501092604,0.0011205584430269344,0.0015551008291239065,0.0014435968573858694
2015-01-09,282.382996,291.114014,280.53299,290.40799,290.40799,[],None,0.7584326431921884,0.06672548895078706,0.17484186785702455,306.8391999,0,0.001446946604535731,0.001079477885207087,0.00153202693392003,0.001540420841482815
2015-01-10,287.303009,288.127014,273.966003,274.79599,274.79599,[],None,0.8832009946182501,0.05818828895761759,0.05861071642413232,304.53685005,0,0.0015144342007763199,0.0010388596168585413,0.0014397454756946097,0.0013262803163395596
2015-01-11,274.608002,279.638,265.039001,265.660004,265.660004,[],None,0.6129185980490847,0.3445440334642108,0.0425373684867045,301.22555094999996,0,0.0013402973627867749,0.0009234230421459322,0.0013143003115514123,0.0012009674262715708
2015-01-12,266.145996,272.203003,265.200012,267.79599,267.79599,"['inverse hammer', 'doji']",None,0.23561275460728,0.6293043929372465,0.1350828524554735,297.88675090000004,0,0.0012242244084442878,0.0008223193584108697,0.0013165628910068515,0.0012302654767288247
2015-01-13,267.394012,268.277008,219.906006,225.860992,225.860992,[],None,0.8586346836478587,0.018254655961024907,0.12311066039111647,293.05310065,0,0.0012413433875831216,0.0007689323083790488,0.0006800766420541832,0.0006550680328650401
2015-01-14,223.893997,223.893997,171.509995,178.102997,178.102997,[],None,0.8741409256971244,0.0,0.12585907430287557,286.00785069999995,0,0.0006446556453394352,0.0001653966368308519,0.0,0.0
2015-01-15,176.897003,229.067001,176.897003,209.843994,209.843994,[],None,0.631531383229112,0.3684686167708881,0.0,280.10384984999996,0,0.0,0.0002357409504030318,7.570000575789215e-05,0.0004353723908628311
2015-01-16,209.070007,221.591003,199.770996,208.097,208.097,['doji'],None,0.04459242382461176,0.5738309799808953,0.38157659619449297,274.7155495,0,0.0004413156436372978,0.00013407972076219044,0.00039713286826821136,0.0004114099124755575
2015-01-17,207.834,211.731003,194.875,199.259995,199.259995,[],None,0.5086618102761375,0.23119377707751873,0.2601444126463437,268.81659855,0,0.00042436139140939865,0.0,0.00032833272440530676,0.0002901979670878055
2015-01-18,200.050003,218.695007,194.505997,210.339005,210.339005,[],None,0.4253585409241628,0.34544621710438,0.22919524197145716,263.70004815,0,0.0003175886559158218,9.469895656255382e-05,0.00032314737305170213,0.0004421621625443381
2015-01-19,211.470993,216.727997,207.317993,214.860992,214.860992,"['hammer', 'doji']",None,0.360254788414545,0.1984063981269275,0.4413388134585275,258.90624775,0,0.00047424986022317,6.795086817143426e-05,0.0005031857488941166,0.0005041875706195994
2015-01-20,212.906998,215.240997,205.153,211.315002,211.315002,['doji'],None,0.15781091132362493,0.2313639665039557,0.6108251221724194,253.4623482,0,0.0004939474759895241,4.773012326541237e-05,0.00047276255617455937,0.0004555493333179895
